Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","162","Norvège","5611","Importations - Quantité","2515","Seigle","2013","2013","Milliers de tonnes","23","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5072","Variation de stock","2515","Seigle","2013","2013","Milliers de tonnes","-4","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5911","Exportations - Quantité","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","32","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5521","Aliments pour animaux","2515","Seigle","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5527","Semences","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5123","Pertes","2515","Seigle","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","30","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","5.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","2515","Seigle","2013","2013","Kcal/personne/jour","44","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2515","Seigle","2013","2013","g/personne/jour","1.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2515","Seigle","2013","2013","g/personne/jour","0.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","224","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5611","Importations - Quantité","2516","Avoine","2013","2013","Milliers de tonnes","45","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5072","Variation de stock","2516","Avoine","2013","2013","Milliers de tonnes","-17","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5911","Exportations - Quantité","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","252","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","202","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5527","Semences","2516","Avoine","2013","2013","Milliers de tonnes","12","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5123","Pertes","2516","Avoine","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5154","Autres Utilisations","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","4.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","2516","Avoine","2013","2013","Kcal/personne/jour","26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2516","Avoine","2013","2013","g/personne/jour","1.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2516","Avoine","2013","2013","g/personne/jour","0.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","5611","Importations - Quantité","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5911","Exportations - Quantité","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5521","Aliments pour animaux","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5611","Importations - Quantité","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5521","Aliments pour animaux","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5611","Importations - Quantité","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5072","Variation de stock","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5911","Exportations - Quantité","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5527","Semences","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","162","Norvège","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2013","2013","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","162","Norvège","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5611","Importations - Quantité","2511","Blé","2013","2013","Milliers de tonnes","42","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5911","Exportations - Quantité","2511","Blé","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","42","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5521","Aliments pour animaux","2511","Blé","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5527","Semences","2511","Blé","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5123","Pertes","2511","Blé","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5154","Autres Utilisations","2511","Blé","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","21","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","81.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2511","Blé","2013","2013","Kcal/personne/jour","665","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2511","Blé","2013","2013","g/personne/jour","18.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2511","Blé","2013","2013","g/personne/jour","9.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5611","Importations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5072","Variation de stock","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5911","Exportations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5154","Autres Utilisations","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","17.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","Kcal/personne/jour","195","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","g/personne/jour","3.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","g/personne/jour","0.81","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5611","Importations - Quantité","2513","Orge","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5072","Variation de stock","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5521","Aliments pour animaux","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5131","Traitement","2513","Orge","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2513","Orge","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5611","Importations - Quantité","2514","Maïs","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5521","Aliments pour animaux","2514","Maïs","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5527","Semences","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5154","Autres Utilisations","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","0.7","Fc","Donnée calculée"
